 500 0.000061 0.000013
 1000 0.000149 0.000031
 1500 0.000191 0.000033
 2000 0.000274 0.000044
 2500 0.000275 0.000055
 3000 0.000463 0.000081
 3500 0.000395 0.000106
 4000 0.000572 0.000160
 4500 0.000661 0.000106
 5000 0.000595 0.000165
 5500 0.000685 0.000192
 6000 0.000943 0.000184
 6500 0.001061 0.000221
 7000 0.001130 0.000213
 7500 0.001209 0.000246
 8000 0.001287 0.000257
 8500 0.001390 0.000279
 9000 0.001421 0.000285
 9500 0.001540 0.000309
 10000 0.001587 0.000275
