 500 0.000443 0.000138
 1000 0.000744 0.000262
 1500 0.000838 0.000326
 2000 0.001102 0.000449
 2500 0.001968 0.000921
 3000 0.002382 0.000774
 3500 0.002970 0.000937
 4000 0.002611 0.000987
 4500 0.002932 0.002020
 5000 0.005122 0.001480
 5500 0.003646 0.001517
 6000 0.005213 0.002630
 6500 0.006023 0.002367
 7000 0.006680 0.001961
 7500 0.005333 0.001782
 8000 0.003783 0.002010
 8500 0.004705 0.001331
 9000 0.002376 0.001321
 9500 0.002321 0.001018
 10000 0.002146 0.000952
