 500 0.000324 0.000137
 1000 0.000715 0.000277
 1500 0.000787 0.000369
 2000 0.001099 0.000432
 2500 0.001476 0.000666
 3000 0.002317 0.001110
 3500 0.002955 0.001468
 4000 0.003276 0.001510
 4500 0.003217 0.000902
 5000 0.002403 0.001067
 5500 0.001303 0.000577
 6000 0.001532 0.000638
 6500 0.001318 0.000520
 7000 0.001344 0.000556
 7500 0.001313 0.000590
 8000 0.001197 0.000531
 8500 0.001283 0.000617
 9000 0.001376 0.000662
 9500 0.001699 0.000763
 10000 0.001532 0.000724
