 500 0.000533 0.000013
 1000 0.000989 0.000022
 1500 0.001554 0.000033
 2000 0.002158 0.000055
 2500 0.003234 0.000079
 3000 0.004628 0.000093
 3500 0.005095 0.000085
 4000 0.003217 0.000056
 4500 0.002631 0.000051
 5000 0.002500 0.000043
 5500 0.002029 0.000036
 6000 0.002160 0.000039
 6500 0.002124 0.000041
 7000 0.002197 0.000039
 7500 0.002557 0.000055
 8000 0.003005 0.000045
 8500 0.002716 0.000055
 9000 0.002872 0.000050
 9500 0.003055 0.000052
 10000 0.003335 0.000071
